x,id,label,isocode,clabel
http://eurostat.linked-statistics.org/dic/cities#FR095C,FR095C,Elbeuf,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR096C,FR096C,Albi,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR097C,FR097C,Auxerre,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR099C,FR099C,Fréjus,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR101C,FR101C,Carcassonne,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR102C,FR102C,Dieppe,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR103C,FR103C,Vichy,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR104C,FR104C,Châlons-en-Champagne,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR105C,FR105C,Montlucçon,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR106C,FR106C,Bastia,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR107C,FR107C,Montauban,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR108C,FR108C,Cholet,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR109C,FR109C,Bergerac,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR110C,FR110C,Narbonne,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR111C,FR111C,Saint-Malo,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR113C,FR113C,Châtellerault,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR114C,FR114C,Menton - Monaco,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR115C,FR115C,Montargis,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR116C,FR116C,Sète,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR117C,FR117C,Le Puy-en-Velay,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR118C,FR118C,Romans-sur-Isère,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR119C,FR119C,Rodez,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR120C,FR120C,Alençon,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR121C,FR121C,Soissons,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR122C,FR122C,Villefranche-sur-Saône,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR123C,FR123C,Castres,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR125C,FR125C,Haguenau,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR126C,FR126C,Lannion,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR127C,FR127C,Cambrai,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR128C,FR128C,Armentières,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR129C,FR129C,Montelimar,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR130C,FR130C,Moulins,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR131C,FR131C,Dreux,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR132C,FR132C,Aurillac,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR133C,FR133C,Sens,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR134C,FR134C,Saint-Dizier,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR135C,FR135C,Mont-de-Marsan,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR136C,FR136C,Lons-le-Saunier,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR137C,FR137C,Arcachon,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR138C,FR138C,Vienne,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR140C,FR140C,Saintes,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR141C,FR141C,Salon-de-Provence,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR142C,FR142C,Basse-Terre,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR201C,FR201C,Aubagne,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR202C,FR202C,Aix-en-Provence,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR203C,FR203C,Marseille,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR204C,FR204C,Grasse,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR205C,FR205C,Nice,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR206C,FR206C,Antibes,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR207C,FR207C,Lens - Liévin,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR208C,FR208C,Hénin - Carvin,FR,France
http://eurostat.linked-statistics.org/dic/cities#FR209C,FR209C,Douai,FR,France
http://eurostat.linked-statistics.org/dic/cities#IT001C,IT001C,Roma,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT002C,IT002C,Milano,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT003C,IT003C,Napoli,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT004C,IT004C,Torino,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT005C,IT005C,Palermo,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT006C,IT006C,Genova,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT007C,IT007C,Firenze,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT008C,IT008C,Bari,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT009C,IT009C,Bologna,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT010C,IT010C,Catania,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT011C,IT011C,Venezia,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT012C,IT012C,Verona,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT013C,IT013C,Cremona,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT014C,IT014C,Trento,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT015C,IT015C,Trieste,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT016C,IT016C,Perugia,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT017C,IT017C,Ancona,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT018C,IT018C,L'Aquila,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT019C,IT019C,Pescara,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT020C,IT020C,Campobasso,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT021C,IT021C,Caserta,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT022C,IT022C,Taranto,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT023C,IT023C,Potenza,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT024C,IT024C,Catanzaro,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT025C,IT025C,Reggio di Calabria,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT026C,IT026C,Sassari,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT027C,IT027C,Cagliari,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT028C,IT028C,Padova,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT029C,IT029C,Brescia,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT030C,IT030C,Modena,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT031C,IT031C,Foggia,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT032C,IT032C,Salerno,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT501C,IT501C,Messina,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT502C,IT502C,Prato,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT503C,IT503C,Parma,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT504C,IT504C,Livorno,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT505C,IT505C,Reggio nell Emilia,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT506C,IT506C,Ravenna,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT507C,IT507C,Ferrara,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT508C,IT508C,Rimini,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT509C,IT509C,Siracusa,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT510C,IT510C,Monza,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT511C,IT511C,Bergamo,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT512C,IT512C,Forli,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT513C,IT513C,Latina,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT514C,IT514C,Vicenza,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT515C,IT515C,Terni,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT516C,IT516C,Novara,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#IT517C,IT517C,Giugliano in Campania,IT,Italy
http://eurostat.linked-statistics.org/dic/cities#CY001C,CY001C,Lefkosia,CY,Cyprus
http://eurostat.linked-statistics.org/dic/cities#CY501C,CY501C,Lemesos,CY,Cyprus
http://eurostat.linked-statistics.org/dic/cities#LV001C,LV001C,Riga,LV,Latvia
http://eurostat.linked-statistics.org/dic/cities#LV002C,LV002C,Liepaja,LV,Latvia
http://eurostat.linked-statistics.org/dic/cities#LV501C,LV501C,Daugavpils,LV,Latvia
http://eurostat.linked-statistics.org/dic/cities#LT001C,LT001C,Vilnius,LT,Lithuania
http://eurostat.linked-statistics.org/dic/cities#LT002C,LT002C,Kaunas,LT,Lithuania
http://eurostat.linked-statistics.org/dic/cities#LT003C,LT003C,Panevezys,LT,Lithuania
http://eurostat.linked-statistics.org/dic/cities#LT501C,LT501C,Klaipeda,LT,Lithuania
http://eurostat.linked-statistics.org/dic/cities#LT502C,LT502C,Siauliai,LT,Lithuania
http://eurostat.linked-statistics.org/dic/cities#LU001C,LU001C,Luxembourg (city),LU,Luxembourg
http://eurostat.linked-statistics.org/dic/cities#HU001C,HU001C,Budapest,HU,Hungary
http://eurostat.linked-statistics.org/dic/cities#HU002C,HU002C,Miskolc,HU,Hungary
http://eurostat.linked-statistics.org/dic/cities#HU003C,HU003C,Nyiregyhaza,HU,Hungary
http://eurostat.linked-statistics.org/dic/cities#HU004C,HU004C,Pecs,HU,Hungary
http://eurostat.linked-statistics.org/dic/cities#HU005C,HU005C,Debrecen,HU,Hungary
http://eurostat.linked-statistics.org/dic/cities#HU006C,HU006C,Szeged,HU,Hungary
http://eurostat.linked-statistics.org/dic/cities#HU007C,HU007C,Gyor,HU,Hungary
http://eurostat.linked-statistics.org/dic/cities#HU008C,HU008C,Kecskemét,HU,Hungary
http://eurostat.linked-statistics.org/dic/cities#HU009C,HU009C,Székesfehérvár,HU,Hungary
http://eurostat.linked-statistics.org/dic/cities#MT001C,MT001C,Valletta,MT,Malta
http://eurostat.linked-statistics.org/dic/cities#MT002C,MT002C,Gozo,MT,Malta
http://eurostat.linked-statistics.org/dic/cities#NL001C,NL001C,'s-Gravenhage,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL002C,NL002C,Amsterdam,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL003C,NL003C,Rotterdam,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL004C,NL004C,Utrecht,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL005C,NL005C,Eindhoven,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL006C,NL006C,Tilburg,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL007C,NL007C,Groningen,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL008C,NL008C,Enschede,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL009C,NL009C,Arnhem,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL010C,NL010C,Heerlen,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL011C,NL011C,Almere,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL012C,NL012C,Breda,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL013C,NL013C,Nijmegen,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL014C,NL014C,Apeldoorn,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL015C,NL015C,Leeuwarden,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL501C,NL501C,Haarlem,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL502C,NL502C,Zaanstad,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL503C,NL503C,s-Hertogenbosch,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL504C,NL504C,Amersfoort,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL505C,NL505C,Maastricht,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL506C,NL506C,Dordrecht,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL507C,NL507C,Leiden,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL508C,NL508C,Haarlemmermeer,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL509C,NL509C,Zoetermeer,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL510C,NL510C,Emmen,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL511C,NL511C,Zwolle,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL512C,NL512C,Ede,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL513C,NL513C,Deventer,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL514C,NL514C,Alkmaar,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL515C,NL515C,Venlo,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL516C,NL516C,Helmond,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL517C,NL517C,Hengelo (O.),NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL518C,NL518C,Schiedam,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL519C,NL519C,Almelo,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#NL520C,NL520C,Lelystad,NL,Netherlands
http://eurostat.linked-statistics.org/dic/cities#AT001C,AT001C,Wien,AT,Austria
http://eurostat.linked-statistics.org/dic/cities#AT002C,AT002C,Graz,AT,Austria
http://eurostat.linked-statistics.org/dic/cities#AT003C,AT003C,Linz,AT,Austria
http://eurostat.linked-statistics.org/dic/cities#AT004C,AT004C,Salzburg,AT,Austria
http://eurostat.linked-statistics.org/dic/cities#AT005C,AT005C,Innsbruck,AT,Austria
http://eurostat.linked-statistics.org/dic/cities#PL001C,PL001C,Warszawa,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL002C,PL002C,Lodz,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL003C,PL003C,Krakow,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL004C,PL004C,Wroclaw,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL005C,PL005C,Poznan,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL006C,PL006C,Gdansk,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL007C,PL007C,Szczecin,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL008C,PL008C,Bydgoszcz,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL009C,PL009C,Lublin,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL010C,PL010C,Katowice,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL011C,PL011C,Bialystok,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL012C,PL012C,Kielce,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL013C,PL013C,Torun,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL014C,PL014C,Olsztyn,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL015C,PL015C,Rzeszow,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL016C,PL016C,Opole,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL017C,PL017C,Gorzow Wielkopolski,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL018C,PL018C,Zielona Gora,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL019C,PL019C,Jelenia Gora,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL020C,PL020C,Nowy Sacz,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL021C,PL021C,Suwalki,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL022C,PL022C,Konin,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL023C,PL023C,Zory,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL024C,PL024C,Czestochowa,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL025C,PL025C,Radom,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL026C,PL026C,Plock,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL027C,PL027C,Kalisz,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL028C,PL028C,Koszalin,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL501C,PL501C,Gdynia,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL502C,PL502C,Sosnowiec,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL503C,PL503C,Gliwice,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL504C,PL504C,Zabrze,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL505C,PL505C,Bytom,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL506C,PL506C,Bielsko-Biala,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL507C,PL507C,Ruda Slaska,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL508C,PL508C,Rybnik,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL509C,PL509C,Tychy,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL510C,PL510C,Dabrowa Górnicza,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL511C,PL511C,Walbrzych,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL512C,PL512C,Elblag,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL513C,PL513C,Wloclawek,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL514C,PL514C,Tarnów,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL515C,PL515C,Chorzów,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL516C,PL516C,Legnica,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PL517C,PL517C,Grudziadz,PL,Poland
http://eurostat.linked-statistics.org/dic/cities#PT001C,PT001C,Lisboa,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT002C,PT002C,porto,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT003C,PT003C,Braga,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT004C,PT004C,Funchal,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT005C,PT005C,Coimbra,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT006C,PT006C,Setúbal,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT007C,PT007C,Ponta Delgada,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT008C,PT008C,Aveiro,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT009C,PT009C,Faro,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT501C,PT501C,Sintra,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT502C,PT502C,Vila Nova de Gaia,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT503C,PT503C,Matosinhos,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT504C,PT504C,Gondomar,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT505C,PT505C,Guimarães,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT506C,PT506C,Santa Maria da Feira,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT507C,PT507C,Vila Nova de Famalicão,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT508C,PT508C,Vila Franca de Xira,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT509C,PT509C,Barcelos,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT510C,PT510C,Maia,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#PT511C,PT511C,Leiria,PT,Portugal
http://eurostat.linked-statistics.org/dic/cities#RO001C,RO001C,Bucuresti,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO002C,RO002C,Cluj-Napoca,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO003C,RO003C,Timisoara,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO004C,RO004C,Craiova,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO005C,RO005C,Braila,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO006C,RO006C,Oradea,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO007C,RO007C,Bacau,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO008C,RO008C,Arad,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO009C,RO009C,Sibiu,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO010C,RO010C,Targu Mures,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO011C,RO011C,Piatra Neamt,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO012C,RO012C,Calarasi,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO013C,RO013C,Giurgiu,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO014C,RO014C,Alba Iulia,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO501C,RO501C,Constanta,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO502C,RO502C,Iasi,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO503C,RO503C,Galati,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO504C,RO504C,Brasov,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO505C,RO505C,Ploiesti,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO506C,RO506C,Pitesti,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO507C,RO507C,Baia Mare,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO508C,RO508C,Buzau,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO509C,RO509C,Satu Mare,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO510C,RO510C,Botosani,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO511C,RO511C,Râmnicu Vâlcea,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO512C,RO512C,Suceava,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#RO513C,RO513C,Drobeta-Turnu Severin,RO,Romania
http://eurostat.linked-statistics.org/dic/cities#SI001C,SI001C,Ljubljana,SI,Slovenia
http://eurostat.linked-statistics.org/dic/cities#SI002C,SI002C,Maribor,SI,Slovenia
http://eurostat.linked-statistics.org/dic/cities#SK001C,SK001C,Bratislava,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#SK002C,SK002C,Kosice,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#SK003C,SK003C,Banska Bystrica,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#SK004C,SK004C,Nitra,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#SK005C,SK005C,PreSov,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#SK006C,SK006C,Zilina,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#SK007C,SK007C,Trnava,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#SK008C,SK008C,Trencín,SK,Slovakia
http://eurostat.linked-statistics.org/dic/cities#FI001C,FI001C,Helsinki,FI,Finland
http://eurostat.linked-statistics.org/dic/cities#FI002C,FI002C,Tampere,FI,Finland
http://eurostat.linked-statistics.org/dic/cities#FI003C,FI003C,Turku,FI,Finland
http://eurostat.linked-statistics.org/dic/cities#FI004C,FI004C,Oulu,FI,Finland
http://eurostat.linked-statistics.org/dic/cities#SE001C,SE001C,Stockholm,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE002C,SE002C,Göteborg,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE003C,SE003C,Malmö,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE004C,SE004C,Jönköping,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE005C,SE005C,Umeå,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE006C,SE006C,Uppsala,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE007C,SE007C,Linköping,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE008C,SE008C,Örebro,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE501C,SE501C,Västerås,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE502C,SE502C,Norrköping,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE503C,SE503C,Helsingborg,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE504C,SE504C,Lund,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#SE505C,SE505C,Borås,SE,Sweden
http://eurostat.linked-statistics.org/dic/cities#UK001C,UK001C,London,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK002C,UK002C,Birmingham,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK003C,UK003C,Leeds,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK004C,UK004C,Glasgow,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK005C,UK005C,Bradford,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK006C,UK006C,Liverpool,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK007C,UK007C,Edinburgh,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK008C,UK008C,Manchester,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK009C,UK009C,Cardiff,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK010C,UK010C,Sheffield,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK011C,UK011C,Bristol,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK012C,UK012C,Belfast,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK013C,UK013C,Newcastle upon Tyne,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK014C,UK014C,Leicester,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK015C,UK015C,Derry,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK016C,UK016C,Aberdeen,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK017C,UK017C,Cambridge,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK018C,UK018C,Exeter,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK019C,UK019C,Lincoln,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK020C,UK020C,Gravesham,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK021C,UK021C,Stevenage,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK022C,UK022C,Wrexham,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK023C,UK023C,Portsmouth,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK024C,UK024C,Worcester,UK,United Kingdom
http://eurostat.linked-statistics.org/dic/cities#UK025C,UK025C,Coventry,UK,United Kingdom
