item,itemLabel,pop,area
http://www.wikidata.org/entity/Q1012688,Cortez,8482,14300000
http://www.wikidata.org/entity/Q1012695,Farmington,45877,82879619
http://www.wikidata.org/entity/Q1013087,Lake Crystal,2549,4454779
http://www.wikidata.org/entity/Q1013097,Toronto,124,492097
http://www.wikidata.org/entity/Q1013267,Madison Heights,31101,18363015
http://www.wikidata.org/entity/Q1013335,Harlem,1814,11750000
http://www.wikidata.org/entity/Q1013540,Dupree,525,1010095
http://www.wikidata.org/entity/Q1013549,Canton,3057,8340000
http://www.wikidata.org/entity/Q1013717,Hamtramck,22976,5413075
http://www.wikidata.org/entity/Q1013925,Wray,2342,7769964
http://www.wikidata.org/entity/Q1848760,Unionville,102,1942491
http://www.wikidata.org/entity/Q1849047,Arispe,100,1350000
http://www.wikidata.org/entity/Q1851664,Arnoldsville,357,4402979
http://www.wikidata.org/entity/Q1852070,Carrollton,24388,59100000
http://www.wikidata.org/entity/Q1852917,Social Circle,4262,29200000
http://www.wikidata.org/entity/Q1853778,Saline,8810,11214648
http://www.wikidata.org/entity/Q1855333,Audubon,519,1450393
http://www.wikidata.org/entity/Q1855904,Ryland Heights,799,12800000
http://www.wikidata.org/entity/Q1855966,Ivanhoe,559,2330989
http://www.wikidata.org/entity/Q1856265,Pretty Prairie,680,1580000
http://www.wikidata.org/entity/Q1857413,Lake Lillian,238,1191394
http://www.wikidata.org/entity/Q1857705,Galva,870,1243194
http://www.wikidata.org/entity/Q1857734,Bexley,13057,6350000
http://www.wikidata.org/entity/Q1858020,Dakota,323,2540000
http://www.wikidata.org/entity/Q1858545,Suwanee,17688,28179070
http://www.wikidata.org/entity/Q1858881,Auburn,6887,16800000
http://www.wikidata.org/entity/Q1858989,Grainfield,277,1243194
http://www.wikidata.org/entity/Q1859174,Hurstbourne,3884,4920977
http://www.wikidata.org/entity/Q1859336,Prescott,264,730000
http://www.wikidata.org/entity/Q1860121,Farmersburg,302,1040000
http://www.wikidata.org/entity/Q1861296,Bristol,341,1372693
http://www.wikidata.org/entity/Q1861436,Grundy Center,2596,6552669
http://www.wikidata.org/entity/Q1862368,St. Augustine Beach,6176,5000000
http://www.wikidata.org/entity/Q1862688,Hillsboro,2993,6660000
http://www.wikidata.org/entity/Q1862743,Turon,387,1191394
http://www.wikidata.org/entity/Q1862901,Brewster,473,3522383
http://www.wikidata.org/entity/Q1863158,"Atlanta, Kansas",195,1294994
http://www.wikidata.org/entity/Q1863258,Troy,1010,2564088
http://www.wikidata.org/entity/Q1864288,Wathena,1364,5982872
http://www.wikidata.org/entity/Q1864970,De Graff,115,2100000
http://www.wikidata.org/entity/Q1865180,Hunters Hollow,386,200000
http://www.wikidata.org/entity/Q1865434,Hull,2175,3110000
http://www.wikidata.org/entity/Q1865486,Eden Valley,1042,3160000
http://www.wikidata.org/entity/Q1865935,Strathcona,44,1270000
http://www.wikidata.org/entity/Q1866428,Farragut,485,1061895
http://www.wikidata.org/entity/Q1866445,Everest,284,673396
http://www.wikidata.org/entity/Q1866496,Readlyn,808,854696
http://www.wikidata.org/entity/Q1867134,Hollow Creek,815,600000
http://www.wikidata.org/entity/Q1867523,Ford,216,1090000
http://www.wikidata.org/entity/Q1867712,Oketo,66,284898
http://www.wikidata.org/entity/Q1868362,Bonaparte,433,960000
http://www.wikidata.org/entity/Q1868791,New Hampton,3571,8184362
http://www.wikidata.org/entity/Q1869357,Grosse Pointe,5570,5830000
http://www.wikidata.org/entity/Q1869391,Elberton,4743,12400000
http://www.wikidata.org/entity/Q1870208,Wright,127,4014481
http://www.wikidata.org/entity/Q1870212,Sterling,2328,4430000
http://www.wikidata.org/entity/Q1871106,Clive,15447,19970000
http://www.wikidata.org/entity/Q1871309,Ironton,572,5180000
http://www.wikidata.org/entity/Q1871700,Halstead,2085,3392884
http://www.wikidata.org/entity/Q1873003,Buckhorn,144,1300000
http://www.wikidata.org/entity/Q1873381,Dow City,510,830000
http://www.wikidata.org/entity/Q1873943,Cherryville,5760,14250000
http://www.wikidata.org/entity/Q1874006,Garvin,135,730000
http://www.wikidata.org/entity/Q1874617,Buckeye,108,2590000
http://www.wikidata.org/entity/Q1875403,Isle,751,6604469
http://www.wikidata.org/entity/Q1875793,Haviland,701,1170000
http://www.wikidata.org/entity/Q1876616,Rogers City,2827,21600500
http://www.wikidata.org/entity/Q1877835,Brookville,262,1480000
http://www.wikidata.org/entity/Q1878003,Balaton,643,4092181
http://www.wikidata.org/entity/Q1880357,Berthold,454,960000
http://www.wikidata.org/entity/Q1880998,Vining,78,3420000
http://www.wikidata.org/entity/Q1881006,Franklin,143,390000
http://www.wikidata.org/entity/Q1881069,Arcade,1786,16834922
http://www.wikidata.org/entity/Q1882211,Barnard,70,570000
http://www.wikidata.org/entity/Q1882612,Herman,437,2771287
http://www.wikidata.org/entity/Q1883065,Lake Helen,2624,11800000
http://www.wikidata.org/entity/Q1883283,Kiron,279,543897
http://www.wikidata.org/entity/Q1883466,Daisy,129,2700000
http://www.wikidata.org/entity/Q1884002,East Bethel,11626,124241729
http://www.wikidata.org/entity/Q1884108,Crosslake,2141,95544661
http://www.wikidata.org/entity/Q1884160,Arnegard,115,650000
http://www.wikidata.org/entity/Q1884289,Morton,411,3160000
http://www.wikidata.org/entity/Q1884595,Goldfield,635,3082085
http://www.wikidata.org/entity/Q1884763,Granite,38,0.37
http://www.wikidata.org/entity/Q1884763,Granite,38,0.96
http://www.wikidata.org/entity/Q1885109,Elgin,683,1710000
http://www.wikidata.org/entity/Q1885566,Hamlet,6495,13312538
http://www.wikidata.org/entity/Q1887093,Pacific Junction,471,1970000
http://www.wikidata.org/entity/Q1887967,Riverton,117,2201489
http://www.wikidata.org/entity/Q1887976,Anthony,2269,8572860
http://www.wikidata.org/entity/Q1889181,Davenport,1925,4402979
http://www.wikidata.org/entity/Q1889252,Maxwell,920,2874886
http://www.wikidata.org/entity/Q1890228,Covington,9038,26700000
http://www.wikidata.org/entity/Q1890249,Searsboro,148,1170000
http://www.wikidata.org/entity/Q1890612,Roxboro,8362,16316925
http://www.wikidata.org/entity/Q1891771,Buhl,1000,9220357
http://www.wikidata.org/entity/Q1892132,Sobieski,195,10800250
http://www.wikidata.org/entity/Q1892260,Crescent,617,2823087
http://www.wikidata.org/entity/Q1893400,Quamba,123,1864791
http://www.wikidata.org/entity/Q1893660,Bogue,143,673396
http://www.wikidata.org/entity/Q1894176,Blomkest,157,2670000
http://www.wikidata.org/entity/Q1895486,Rodney,60,414398
http://www.wikidata.org/entity/Q1896738,Pleasanton,49,910000
http://www.wikidata.org/entity/Q1896792,Galatia,39,984195
http://www.wikidata.org/entity/Q1897436,Bouton,129,362598
http://www.wikidata.org/entity/Q1897716,Hartford,2571,6733969
http://www.wikidata.org/entity/Q1898011,Dakota City,843,2020190
http://www.wikidata.org/entity/Q1898100,Audubon,2176,4870000
http://www.wikidata.org/entity/Q1898112,Boone,12661,23361692
http://www.wikidata.org/entity/Q1898413,Goodridge,132,492097
http://www.wikidata.org/entity/Q1954719,Casselton,2329,4920977
http://www.wikidata.org/entity/Q1955210,Grayson,4217,7500000
http://www.wikidata.org/entity/Q1955407,Whittemore,384,2564088
http://www.wikidata.org/entity/Q1956539,Terril,367,1424493
http://www.wikidata.org/entity/Q1957172,Boyne City,3735,14040000
http://www.wikidata.org/entity/Q1957230,Decherd,2361,12172944
http://www.wikidata.org/entity/Q1957896,Mockingbird Valley,190,517997
http://www.wikidata.org/entity/Q1958703,Mounds View,12155,10670751
http://www.wikidata.org/entity/Q1958812,Barrett,415,5464874
http://www.wikidata.org/entity/Q1960234,Berry Hill,537,2330989
http://www.wikidata.org/entity/Q1960647,Lakeport,4753,8284000
http://www.wikidata.org/entity/Q1961613,Hadley,61,1010095
http://www.wikidata.org/entity/Q1961905,Wellington,8172,21212002
http://www.wikidata.org/entity/Q1962130,Powersville,60,1450393
http://www.wikidata.org/entity/Q1963524,Barney,52,414398
http://www.wikidata.org/entity/Q1964017,Eunice,2922,7600000
http://www.wikidata.org/entity/Q1964172,Harper Woods,14254,6760000
http://www.wikidata.org/entity/Q1965068,Uvalda,2000,5000000
http://www.wikidata.org/entity/Q1965138,Alberta,103,700000
http://www.wikidata.org/entity/Q1965144,Fort Mitchell,8207,8100000
http://www.wikidata.org/entity/Q1965608,Columbia City,1946,1.15
http://www.wikidata.org/entity/Q1965608,Columbia City,1946,2980000
http://www.wikidata.org/entity/Q1966245,Leonard,41,1140000
http://www.wikidata.org/entity/Q1966413,Sandusky,2679,5542574
http://www.wikidata.org/entity/Q1966822,Jefferson,9432,49209774
http://www.wikidata.org/entity/Q1966879,Jackson,4651,9660655
http://www.wikidata.org/entity/Q1967716,Point Arena,474,3496483
http://www.wikidata.org/entity/Q1968710,Hoffman,681,5361275
http://www.wikidata.org/entity/Q1969328,Bantry,14,440297
http://www.wikidata.org/entity/Q1969407,Dajabón,62046,253410000
http://www.wikidata.org/entity/Q1969826,Eagle Lake,2496,3700000
http://www.wikidata.org/entity/Q1971528,Perry,929,1994290
http://www.wikidata.org/entity/Q1971544,Alvarado,363,570000
http://www.wikidata.org/entity/Q1971943,Hudson,2307,5700000
http://www.wikidata.org/entity/Q1971954,Pomona,832,1942491
http://www.wikidata.org/entity/Q1971982,Burdett,247,700000
http://www.wikidata.org/entity/Q1973207,Buffalo Lake,733,1761191
http://www.wikidata.org/entity/Q1974315,Lost Springs,70,600000
http://www.wikidata.org/entity/Q1974763,Lyndon,11002,8900000
http://www.wikidata.org/entity/Q1975097,Egeland,28,984195
http://www.wikidata.org/entity/Q1975160,Bancroft,536,517997
http://www.wikidata.org/entity/Q1975464,Fergus Falls,13138,39810000
http://www.wikidata.org/entity/Q1975556,Jonesboro,1756,2310000
http://www.wikidata.org/entity/Q1975746,Fernandina Beach,10549,27800000
http://www.wikidata.org/entity/Q1976562,Gumbranch,264,2100000
http://www.wikidata.org/entity/Q1976579,Jamestown,1804,5800000
http://www.wikidata.org/entity/Q1977635,Trotwood,24431,78994637
http://www.wikidata.org/entity/Q1978123,Marion,3196,8680000
http://www.wikidata.org/entity/Q1978347,Riverwood,469,517997
http://www.wikidata.org/entity/Q1978857,Forest Lake,18375,92050000
http://www.wikidata.org/entity/Q1978865,Columbia Heights,19496,9120000
http://www.wikidata.org/entity/Q1979537,Fairmount,367,830000
http://www.wikidata.org/entity/Q1979566,Rockledge,24926,34
http://www.wikidata.org/entity/Q1979575,Wickliffe,688,2980000
http://www.wikidata.org/entity/Q1980514,Lewis,451,854696
http://www.wikidata.org/entity/Q1981616,Leola,501,2330989
http://www.wikidata.org/entity/Q1981860,Soldier,136,390000
http://www.wikidata.org/entity/Q1981988,"Herndon, Kansas",129,673396
http://www.wikidata.org/entity/Q1982046,Plevna,98,600000
http://www.wikidata.org/entity/Q1983620,Folly Beach,2617,48900000
http://www.wikidata.org/entity/Q1984097,Clemson,13905,20500000
http://www.wikidata.org/entity/Q1984581,Bonanza,415,2123790
http://www.wikidata.org/entity/Q1985113,Fairfax,1235,3370000
http://www.wikidata.org/entity/Q1985848,Independence,24757,43511800
http://www.wikidata.org/entity/Q1985898,Brocket,57,2020190
http://www.wikidata.org/entity/Q1986227,Carlton,862,5880000
http://www.wikidata.org/entity/Q1986492,Willmar,19610,41310310
http://www.wikidata.org/entity/Q1986505,Rosemount,24874,91193481
http://www.wikidata.org/entity/Q1986523,Corning,1635,4092181
http://www.wikidata.org/entity/Q1986533,Farmington,21086,38694422
http://www.wikidata.org/entity/Q1986542,New Brighton,21456,18290000
http://www.wikidata.org/entity/Q1986612,Hutchinson,14178,23361692
http://www.wikidata.org/entity/Q1986615,Elgin,89,520000
http://www.wikidata.org/entity/Q1986647,Garfield,190,1400000
http://www.wikidata.org/entity/Q1986956,St. Clair,868,2123790
http://www.wikidata.org/entity/Q1987441,Greendale,4520,15000000
http://www.wikidata.org/entity/Q1987749,Poulan,946,4402979
http://www.wikidata.org/entity/Q1987755,Grant,4096,68690000
http://www.wikidata.org/entity/Q1987894,Las Animas,2410,4300000
http://www.wikidata.org/entity/Q1988182,Carrsville,50,517997
http://www.wikidata.org/entity/Q1988229,Solomon,1095,2201489
http://www.wikidata.org/entity/Q1988237,Paxico,221,362598
http://www.wikidata.org/entity/Q1988974,Easthampton,16053,35223838
http://www.wikidata.org/entity/Q1989375,Abbeville,5237,15870000
http://www.wikidata.org/entity/Q1989729,Woodland,432,2071990
http://www.wikidata.org/entity/Q1990391,Sopchoppy,465,3900000
http://www.wikidata.org/entity/Q1991004,Russellville,6947,27600000
http://www.wikidata.org/entity/Q1991155,Burgin,874,3107985
http://www.wikidata.org/entity/Q1991412,Hector,1151,4040381
http://www.wikidata.org/entity/Q1991598,South Park View,7,300000
http://www.wikidata.org/entity/Q1991931,Plainview,3340,5594374
http://www.wikidata.org/entity/Q1991980,Bradfordsville,304,776996
http://www.wikidata.org/entity/Q1992093,Corinth,14573,78400000
http://www.wikidata.org/entity/Q1992094,Claremont,548,2980000
http://www.wikidata.org/entity/Q1992815,Vadnais Heights,12302,21341502
http://www.wikidata.org/entity/Q1992845,Mendota Heights,11071,26210679
http://www.wikidata.org/entity/Q1992863,Lino Lakes,20216,86013505
http://www.wikidata.org/entity/Q1992894,Hopkins,17591,10644851
http://www.wikidata.org/entity/Q1992901,Chanhassen,22952,59260000
http://www.wikidata.org/entity/Q1993717,Attica,626,1660000
http://www.wikidata.org/entity/Q1516355,Greenleaf,846,1890691
http://www.wikidata.org/entity/Q1516385,Eden,405,830000
http://www.wikidata.org/entity/Q1516395,Deary,506,1683492
http://www.wikidata.org/entity/Q1516426,Filer,2508,2750000
http://www.wikidata.org/entity/Q1516448,Rigby,3312,6112371
http://www.wikidata.org/entity/Q1516471,Rathdrum,6826,12820441
http://www.wikidata.org/entity/Q1516495,Wallace,784,2180000
http://www.wikidata.org/entity/Q1516502,Kimberly,2614,4170000
http://www.wikidata.org/entity/Q1516523,Weston,425,5130000
http://www.wikidata.org/entity/Q1516548,Malad City,2095,4300000
http://www.wikidata.org/entity/Q1516554,Ucon,1108,2050000
http://www.wikidata.org/entity/Q1516586,Driggs,1660,7150000
http://www.wikidata.org/entity/Q1516625,Fairfield,416,2280000
http://www.wikidata.org/entity/Q1516646,Grangeville,3141,3755482
http://www.wikidata.org/entity/Q1516672,Gooding,3567,3860000
http://www.wikidata.org/entity/Q1516733,Sugar City,1242,4640000
http://www.wikidata.org/entity/Q1516777,Nezperce,466,1040000
http://www.wikidata.org/entity/Q1516780,Plummer,1044,3240000
http://www.wikidata.org/entity/Q1516815,Star,5793,15180000
http://www.wikidata.org/entity/Q1516826,Franklin,641,3341084
http://www.wikidata.org/entity/Q1516899,Bancroft,377,1683492
http://www.wikidata.org/entity/Q1516909,Bellevue,2287,3910882
http://www.wikidata.org/entity/Q1516936,Salmon,3112,6140000
http://www.wikidata.org/entity/Q1516949,Challis,1081,4870000
http://www.wikidata.org/entity/Q1516981,Acequia,124,1113694
http://www.wikidata.org/entity/Q1517041,Ashton,1127,1710000
http://www.wikidata.org/entity/Q1517173,Soda Springs,3058,11890000
http://www.wikidata.org/entity/Q1517180,Cascade,939,12590000
http://www.wikidata.org/entity/Q1517312,St. Maries,2402,2850000
http://www.wikidata.org/entity/Q1517328,Cottonwood,900,2175590
http://www.wikidata.org/entity/Q1517407,Teton,735,1761191
http://www.wikidata.org/entity/Q1517585,New Plymouth,1538,1790000
http://www.wikidata.org/entity/Q1517595,Middleton,5524,14790000
http://www.wikidata.org/entity/Q1517606,Arco,995,2771287
http://www.wikidata.org/entity/Q1517687,Dubois,677,6474970
http://www.wikidata.org/entity/Q1517705,Priest River,1751,9950000
http://www.wikidata.org/entity/Q1517712,Hauser,678,0.94
http://www.wikidata.org/entity/Q1517737,Shoshone,1461,3004386
http://www.wikidata.org/entity/Q1517751,Pierce,508,2123790
http://www.wikidata.org/entity/Q1517803,Hansen,1144,984195
http://www.wikidata.org/entity/Q1517811,Weippe,441,1090000
http://www.wikidata.org/entity/Q1517821,Victor,1928,8910000
http://www.wikidata.org/entity/Q1517828,Homedale,2633,3810000
http://www.wikidata.org/entity/Q1517849,Roberts,580,802896
http://www.wikidata.org/entity/Q1517864,Georgetown,476,1942491
http://www.wikidata.org/entity/Q1517869,Genesee,955,1710000
http://www.wikidata.org/entity/Q1517994,Lewisville,458,1631692
http://www.wikidata.org/entity/Q1518002,Lapwai,1137,2100000
http://www.wikidata.org/entity/Q1518011,Paul,1169,1710000
http://www.wikidata.org/entity/Q1518061,Osburn,1555,3444684
http://www.wikidata.org/entity/Q1518104,Dayton,463,16990322
http://www.wikidata.org/entity/Q1518127,Jerome,10890,14300000
http://www.wikidata.org/entity/Q1518180,Oakley,763,11890000
http://www.wikidata.org/entity/Q1518198,McCammon,809,5910000
http://www.wikidata.org/entity/Q1518213,Smelterville,627,802896
http://www.wikidata.org/entity/Q1518217,Fruitland,4684,5801573
http://www.wikidata.org/entity/Q1518302,Troy,862,2050000
http://www.wikidata.org/entity/Q1518312,Marsing,1031,1790000
http://www.wikidata.org/entity/Q1518322,Kootenai,678,1424493
http://www.wikidata.org/entity/Q1518340,Hazelton,753,984195
http://www.wikidata.org/entity/Q1518349,Ponderay,1137,7821764
http://www.wikidata.org/entity/Q1518360,Inkom,854,1942491
http://www.wikidata.org/entity/Q1518555,Downey,625,2564088
http://www.wikidata.org/entity/Q1519069,Ketchum,2680,7980000
http://www.wikidata.org/entity/Q1519589,Mountain Home,14206,16472324
http://www.wikidata.org/entity/Q1519612,Heyburn,3089,7100000
http://www.wikidata.org/entity/Q1519632,Spirit Lake,1945,5931072
http://www.wikidata.org/entity/Q1519646,Potlatch,804,1113694
http://www.wikidata.org/entity/Q1519718,Spencer,37,2900786
http://www.wikidata.org/entity/Q1519793,Clayton,7,30000
http://www.wikidata.org/entity/Q1519822,Fernan Lake Village,169,181299
http://www.wikidata.org/entity/Q1520232,Shelley,4409,4690000
http://www.wikidata.org/entity/Q1520670,Lebanon,26190,100051240
http://www.wikidata.org/entity/Q1522393,Parma,1983,2874886
http://www.wikidata.org/entity/Q1522550,Basalt,394,780000
http://www.wikidata.org/entity/Q1522566,Culdesac,380,600000
http://www.wikidata.org/entity/Q1522576,Wendell,2782,3522383
http://www.wikidata.org/entity/Q1522594,Dalton Gardens,2335,6010000
http://www.wikidata.org/entity/Q1522624,Carey,604,8572860
http://www.wikidata.org/entity/Q1522945,Gibraltar,4656,11421847
http://www.wikidata.org/entity/Q1530820,Dixon,632,2589988
http://www.wikidata.org/entity/Q1530884,West Burlington,2968,12820441
http://www.wikidata.org/entity/Q1530924,Greenfield,17456,56700000
http://www.wikidata.org/entity/Q1537768,Goose Creek,35938,105800000
http://www.wikidata.org/entity/Q1544846,Romulus,22890,93140000
http://www.wikidata.org/entity/Q1564837,Warrenton,2013,4920977
http://www.wikidata.org/entity/Q1569619,De Pere,20559,31860000
http://www.wikidata.org/entity/Q1571025,Mullan,692,2180000
http://www.wikidata.org/entity/Q1572951,South Shore,1226,2100000
http://www.wikidata.org/entity/Q1583523,Emporia,24916,30924458
http://www.wikidata.org/entity/Q1590654,Loganville,10458,15600000
http://www.wikidata.org/entity/Q1590880,Rockford,5719,8572860
http://www.wikidata.org/entity/Q1601823,Helen,510,5500000
http://www.wikidata.org/entity/Q1614556,Socuéllamos,12628,374
http://www.wikidata.org/entity/Q1626913,Crookston,7891,13340000
http://www.wikidata.org/entity/Q1630187,Brookings,6315,10204553
http://www.wikidata.org/entity/Q1634223,Panajachel,11142,22
http://www.wikidata.org/entity/Q1635606,Temara,313510,33.56
http://www.wikidata.org/entity/Q1637790,Holyoke,40135,59100000
http://www.wikidata.org/entity/Q1639930,Snellville,18242,25122884
http://www.wikidata.org/entity/Q1898538,Detroit Lakes,8569,39370000
http://www.wikidata.org/entity/Q1898798,Deltona,85182,106448511
http://www.wikidata.org/entity/Q1899149,Wapello,2124,3470584
http://www.wikidata.org/entity/Q1899332,Qabatiya,19197,50.547
http://www.wikidata.org/entity/Q1900352,Porter,183,5931072
http://www.wikidata.org/entity/Q1900504,Livingston,226,800000
http://www.wikidata.org/entity/Q1901226,East Grand Forks,8601,15310000
http://www.wikidata.org/entity/Q1901253,Harlan,5282,11370047
http://www.wikidata.org/entity/Q1901319,Deep River,279,1113694
http://www.wikidata.org/entity/Q1902349,Baní,145595,642750000
http://www.wikidata.org/entity/Q1902842,Milan,82,340000
http://www.wikidata.org/entity/Q1903087,Manchester,95,650000
http://www.wikidata.org/entity/Q1903165,Little Falls,8343,20150107
http://www.wikidata.org/entity/Q1903180,Carroll,10103,14740000
http://www.wikidata.org/entity/Q1903195,Pipestone,4317,10830000
http://www.wikidata.org/entity/Q1903220,Pleasant Hill,8785,24060989
http://www.wikidata.org/entity/Q1903233,Spillville,367,1113694
http://www.wikidata.org/entity/Q1903250,Grinnell,9218,14610000
http://www.wikidata.org/entity/Q1903263,Alvord,196,730000
http://www.wikidata.org/entity/Q1903286,Spencer,11233,28960000
http://www.wikidata.org/entity/Q1903298,Adair,781,5750000
http://www.wikidata.org/entity/Q1903308,Warren,1563,3730000
http://www.wikidata.org/entity/Q1903323,Oelwein,6415,12590000
http://www.wikidata.org/entity/Q1903348,Grimes,8246,30743158
http://www.wikidata.org/entity/Q1903373,Corydon,1585,3600083
http://www.wikidata.org/entity/Q1903425,Sac City,2220,12770000
http://www.wikidata.org/entity/Q1903692,Belpre,84,1061895
http://www.wikidata.org/entity/Q1903762,Hesston,3709,10100953
http://www.wikidata.org/entity/Q1903871,Horace,70,650000
http://www.wikidata.org/entity/Q1904137,Martensville,7716,6.23
http://www.wikidata.org/entity/Q1904322,Independence,9483,20072407
http://www.wikidata.org/entity/Q1904351,Marengo,2535,5542574
http://www.wikidata.org/entity/Q1904491,Morehead,6845,24086889
http://www.wikidata.org/entity/Q1904500,Nichols,374,600000
http://www.wikidata.org/entity/Q1904594,Easley,19993,31800000
http://www.wikidata.org/entity/Q1905340,Newport,7242,14300000
http://www.wikidata.org/entity/Q1905659,Lakeside,596,470000
http://www.wikidata.org/entity/Q1906062,Wamego,4372,5830000
http://www.wikidata.org/entity/Q1906108,Oglethorpe,1200,5438975
http://www.wikidata.org/entity/Q1907019,Freeport,1427,28000000
http://www.wikidata.org/entity/Q1907401,Clifford,44,362598
http://www.wikidata.org/entity/Q1907413,Loma,16,69490000
http://www.wikidata.org/entity/Q1907695,Chanute,9119,18520000
http://www.wikidata.org/entity/Q1907884,Moundridge,1737,3651883
http://www.wikidata.org/entity/Q1908048,Fanning Springs,737,10200000
http://www.wikidata.org/entity/Q1908566,Laguna Beach,23727,25436273
http://www.wikidata.org/entity/Q1908736,Le Roy,15,854696
http://www.wikidata.org/entity/Q1909273,Kanopolis,492,3110000
http://www.wikidata.org/entity/Q1909831,Jasper,1780,5179976
http://www.wikidata.org/entity/Q1911083,Wahpeton,462,3211585
http://www.wikidata.org/entity/Q1911096,Montezuma,1462,6450000
http://www.wikidata.org/entity/Q1911119,Cincinnati,357,4532479
http://www.wikidata.org/entity/Q1911131,Sartell,15876,26
http://www.wikidata.org/entity/Q1911143,Greenfield,1982,4690000
http://www.wikidata.org/entity/Q1911158,Walker,941,6400000
http://www.wikidata.org/entity/Q1911175,Johnston,17278,47580000
http://www.wikidata.org/entity/Q1911184,Le Center,2499,3910882
http://www.wikidata.org/entity/Q1911217,Superior,130,1061895
http://www.wikidata.org/entity/Q1911242,Pocahontas,1970,5231775
http://www.wikidata.org/entity/Q1911251,Lone Rock,157,310798
http://www.wikidata.org/entity/Q1911261,Leon,1983,8240000
http://www.wikidata.org/entity/Q1911269,Broadview Heights,19400,33851144
http://www.wikidata.org/entity/Q1911284,Royal,479,780000
http://www.wikidata.org/entity/Q1911294,Mount Ayr,1822,6970000
http://www.wikidata.org/entity/Q1911450,Litchfield,6726,13990000
http://www.wikidata.org/entity/Q1911478,Ellsworth,463,1631692
http://www.wikidata.org/entity/Q1912120,McIntire,122,2620000
http://www.wikidata.org/entity/Q1912362,Marietta,162,984195
http://www.wikidata.org/entity/Q1912522,Gladstone,4973,20512705
http://www.wikidata.org/entity/Q1912786,Abbyville,87,492097
http://www.wikidata.org/entity/Q1912978,Richland,1794,10877950
http://www.wikidata.org/entity/Q1913014,Persia,319,1220000
http://www.wikidata.org/entity/Q1913041,Ledyard,147,854696
http://www.wikidata.org/entity/Q1913054,La Porte City,2285,6790000
http://www.wikidata.org/entity/Q1913186,Stanwood,680,1864791
http://www.wikidata.org/entity/Q1913199,Northwood,2050,9740000
http://www.wikidata.org/entity/Q1913213,Sigourney,2209,5650000
http://www.wikidata.org/entity/Q1913224,Benson,3240,7821764
http://www.wikidata.org/entity/Q1913252,Lakota,255,492097
http://www.wikidata.org/entity/Q1913264,Norway,545,1170000
http://www.wikidata.org/entity/Q1913274,Rockwell,989,7720000
http://www.wikidata.org/entity/Q1913353,Madison,1551,2720000
http://www.wikidata.org/entity/Q1913369,Ringsted,422,2800000
http://www.wikidata.org/entity/Q1913383,Osceola,4659,17301120
http://www.wikidata.org/entity/Q1913397,Hallock,981,5440000
http://www.wikidata.org/entity/Q1913411,Ruthven,711,1090000
http://www.wikidata.org/entity/Q1913425,Sibley,2796,4351180
http://www.wikidata.org/entity/Q1913454,Fenton,317,880595
http://www.wikidata.org/entity/Q1913470,Jamaica,224,1191394
http://www.wikidata.org/entity/Q1913481,Geneva,171,1090000
http://www.wikidata.org/entity/Q1913499,Guthrie Center,1569,6400000
http://www.wikidata.org/entity/Q1913522,Sidney,1300,3574183
http://www.wikidata.org/entity/Q1913550,Alta,1883,2771287
http://www.wikidata.org/entity/Q1913572,Arcadia,484,2540000
http://www.wikidata.org/entity/Q1913646,Arion,108,1243194
http://www.wikidata.org/entity/Q1913657,Grafton,290,854696
http://www.wikidata.org/entity/Q1913671,Dickens,185,2180000
http://www.wikidata.org/entity/Q1913741,Forest City,4151,12020000
http://www.wikidata.org/entity/Q1913754,Everly,647,2874886
http://www.wikidata.org/entity/Q1913764,Archer,131,233098
http://www.wikidata.org/entity/Q1142868,Cuba,156,802896
http://www.wikidata.org/entity/Q1144348,South Pasadena,4964,3107985
http://www.wikidata.org/entity/Q1144352,Burlington,7710,11450000
http://www.wikidata.org/entity/Q1144361,Ely,1776,3730000
http://www.wikidata.org/entity/Q1144366,Hazard,4456,18200000
http://www.wikidata.org/entity/Q1144372,Camden,6682,27700000
http://www.wikidata.org/entity/Q1144389,St. Matthews,17472,10400000
http://www.wikidata.org/entity/Q1144544,Highland Park,16746,7700000
http://www.wikidata.org/entity/Q1146851,Drake,275,5231775
http://www.wikidata.org/entity/Q1150751,Monroe,13234,27194875
http://www.wikidata.org/entity/Q1150755,Rose Hill,3931,5700000
http://www.wikidata.org/entity/Q1150893,Anderson,25514,37900000
http://www.wikidata.org/entity/Q1152219,Baker City,9828,7.16
http://www.wikidata.org/entity/Q1152219,Baker City,9828,18.54
http://www.wikidata.org/entity/Q1152523,Danvers,97,1920000
http://www.wikidata.org/entity/Q1157971,Vera,15168,58
http://www.wikidata.org/entity/Q1165884,Darien,1975,5179976
http://www.wikidata.org/entity/Q1170305,Aïn El Aouda,49816,20
http://www.wikidata.org/entity/Q1178896,Dawsonville,619,21260000
http://www.wikidata.org/entity/Q1180980,Eagle Grove,3583,10463551
http://www.wikidata.org/entity/Q1191112,Fruita,12646,18900000
http://www.wikidata.org/entity/Q1191152,Black Diamond,4151,17250000
http://www.wikidata.org/entity/Q1191413,Carnation,1786,3060000
http://www.wikidata.org/entity/Q1191430,Woodland,5509,9
http://www.wikidata.org/entity/Q1192860,Thomasville,18413,38849821
http://www.wikidata.org/entity/Q1193936,Irvine,2715,4143980
http://www.wikidata.org/entity/Q1193960,Covington,13347,36000834
http://www.wikidata.org/entity/Q1207462,Chelan,3890,16450000
